date,Search Interest,Keyword,Category
2020-08-30,28.57142857142857,bomber jacket,Outerwear
2020-09-06,33.33333333333333,bomber jacket,Outerwear
2020-09-13,35.714285714285715,bomber jacket,Outerwear
2020-09-20,42.857142857142854,bomber jacket,Outerwear
2020-09-27,42.857142857142854,bomber jacket,Outerwear
2020-10-04,47.61904761904761,bomber jacket,Outerwear
2020-10-11,50.0,bomber jacket,Outerwear
2020-10-18,47.61904761904761,bomber jacket,Outerwear
2020-10-25,57.14285714285714,bomber jacket,Outerwear
2020-11-01,42.857142857142854,bomber jacket,Outerwear
2020-11-08,50.0,bomber jacket,Outerwear
2020-11-15,50.0,bomber jacket,Outerwear
2020-11-22,64.28571428571429,bomber jacket,Outerwear
2020-11-29,61.904761904761905,bomber jacket,Outerwear
2020-12-06,59.523809523809526,bomber jacket,Outerwear
2020-12-13,59.523809523809526,bomber jacket,Outerwear
2020-12-20,50.0,bomber jacket,Outerwear
2020-12-27,52.38095238095239,bomber jacket,Outerwear
2021-01-03,42.857142857142854,bomber jacket,Outerwear
2021-01-10,40.476190476190474,bomber jacket,Outerwear
2021-01-17,40.476190476190474,bomber jacket,Outerwear
2021-01-24,42.857142857142854,bomber jacket,Outerwear
2021-01-31,40.476190476190474,bomber jacket,Outerwear
2021-02-07,38.095238095238095,bomber jacket,Outerwear
2021-02-14,40.476190476190474,bomber jacket,Outerwear
2021-02-21,35.714285714285715,bomber jacket,Outerwear
2021-02-28,35.714285714285715,bomber jacket,Outerwear
2021-03-07,33.33333333333333,bomber jacket,Outerwear
2021-03-14,33.33333333333333,bomber jacket,Outerwear
2021-03-21,30.952380952380953,bomber jacket,Outerwear
2021-03-28,28.57142857142857,bomber jacket,Outerwear
2021-04-04,26.190476190476193,bomber jacket,Outerwear
2021-04-11,26.190476190476193,bomber jacket,Outerwear
2021-04-18,28.57142857142857,bomber jacket,Outerwear
2021-04-25,26.190476190476193,bomber jacket,Outerwear
2021-05-02,26.190476190476193,bomber jacket,Outerwear
2021-05-09,26.190476190476193,bomber jacket,Outerwear
2021-05-16,21.428571428571427,bomber jacket,Outerwear
2021-05-23,23.809523809523807,bomber jacket,Outerwear
2021-05-30,21.428571428571427,bomber jacket,Outerwear
2021-06-06,19.047619047619047,bomber jacket,Outerwear
2021-06-13,19.047619047619047,bomber jacket,Outerwear
2021-06-20,19.047619047619047,bomber jacket,Outerwear
2021-06-27,19.047619047619047,bomber jacket,Outerwear
2021-07-04,21.428571428571427,bomber jacket,Outerwear
2021-07-11,21.428571428571427,bomber jacket,Outerwear
2021-07-18,21.428571428571427,bomber jacket,Outerwear
2021-07-25,26.190476190476193,bomber jacket,Outerwear
2021-08-01,23.809523809523807,bomber jacket,Outerwear
2021-08-08,26.190476190476193,bomber jacket,Outerwear
2021-08-15,28.57142857142857,bomber jacket,Outerwear
2021-08-22,28.57142857142857,bomber jacket,Outerwear
2021-08-29,28.57142857142857,bomber jacket,Outerwear
2021-09-05,35.714285714285715,bomber jacket,Outerwear
2021-09-12,38.095238095238095,bomber jacket,Outerwear
2021-09-19,40.476190476190474,bomber jacket,Outerwear
2021-09-26,50.0,bomber jacket,Outerwear
2021-10-03,47.61904761904761,bomber jacket,Outerwear
2021-10-10,50.0,bomber jacket,Outerwear
2021-10-17,59.523809523809526,bomber jacket,Outerwear
2021-10-24,59.523809523809526,bomber jacket,Outerwear
2021-10-31,61.904761904761905,bomber jacket,Outerwear
2021-11-07,66.66666666666666,bomber jacket,Outerwear
2021-11-14,64.28571428571429,bomber jacket,Outerwear
2021-11-21,80.95238095238095,bomber jacket,Outerwear
2021-11-28,73.80952380952381,bomber jacket,Outerwear
2021-12-05,73.80952380952381,bomber jacket,Outerwear
2021-12-12,59.523809523809526,bomber jacket,Outerwear
2021-12-19,64.28571428571429,bomber jacket,Outerwear
2021-12-26,57.14285714285714,bomber jacket,Outerwear
2022-01-02,54.761904761904766,bomber jacket,Outerwear
2022-01-09,52.38095238095239,bomber jacket,Outerwear
2022-01-16,50.0,bomber jacket,Outerwear
2022-01-23,47.61904761904761,bomber jacket,Outerwear
2022-01-30,47.61904761904761,bomber jacket,Outerwear
2022-02-06,45.23809523809524,bomber jacket,Outerwear
2022-02-13,47.61904761904761,bomber jacket,Outerwear
2022-02-20,42.857142857142854,bomber jacket,Outerwear
2022-02-27,45.23809523809524,bomber jacket,Outerwear
2022-03-06,45.23809523809524,bomber jacket,Outerwear
2022-03-13,42.857142857142854,bomber jacket,Outerwear
2022-03-20,40.476190476190474,bomber jacket,Outerwear
2022-03-27,38.095238095238095,bomber jacket,Outerwear
2022-04-03,35.714285714285715,bomber jacket,Outerwear
2022-04-10,35.714285714285715,bomber jacket,Outerwear
2022-04-17,35.714285714285715,bomber jacket,Outerwear
2022-04-24,30.952380952380953,bomber jacket,Outerwear
2022-05-01,30.952380952380953,bomber jacket,Outerwear
2022-05-08,28.57142857142857,bomber jacket,Outerwear
2022-05-15,23.809523809523807,bomber jacket,Outerwear
2022-05-22,26.190476190476193,bomber jacket,Outerwear
2022-05-29,26.190476190476193,bomber jacket,Outerwear
2022-06-05,23.809523809523807,bomber jacket,Outerwear
2022-06-12,21.428571428571427,bomber jacket,Outerwear
2022-06-19,21.428571428571427,bomber jacket,Outerwear
2022-06-26,21.428571428571427,bomber jacket,Outerwear
2022-07-03,21.428571428571427,bomber jacket,Outerwear
2022-07-10,23.809523809523807,bomber jacket,Outerwear
2022-07-17,28.57142857142857,bomber jacket,Outerwear
2022-07-24,28.57142857142857,bomber jacket,Outerwear
2022-07-31,28.57142857142857,bomber jacket,Outerwear
2022-08-07,30.952380952380953,bomber jacket,Outerwear
2022-08-14,33.33333333333333,bomber jacket,Outerwear
2022-08-21,33.33333333333333,bomber jacket,Outerwear
2022-08-28,35.714285714285715,bomber jacket,Outerwear
2022-09-04,40.476190476190474,bomber jacket,Outerwear
2022-09-11,40.476190476190474,bomber jacket,Outerwear
2022-09-18,45.23809523809524,bomber jacket,Outerwear
2022-09-25,57.14285714285714,bomber jacket,Outerwear
2022-10-02,61.904761904761905,bomber jacket,Outerwear
2022-10-09,61.904761904761905,bomber jacket,Outerwear
2022-10-16,69.04761904761905,bomber jacket,Outerwear
2022-10-23,69.04761904761905,bomber jacket,Outerwear
2022-10-30,57.14285714285714,bomber jacket,Outerwear
2022-11-06,57.14285714285714,bomber jacket,Outerwear
2022-11-13,66.66666666666666,bomber jacket,Outerwear
2022-11-20,83.33333333333334,bomber jacket,Outerwear
2022-11-27,69.04761904761905,bomber jacket,Outerwear
2022-12-04,64.28571428571429,bomber jacket,Outerwear
2022-12-11,71.42857142857143,bomber jacket,Outerwear
2022-12-18,71.42857142857143,bomber jacket,Outerwear
2022-12-25,61.904761904761905,bomber jacket,Outerwear
2023-01-01,50.0,bomber jacket,Outerwear
2023-01-08,50.0,bomber jacket,Outerwear
2023-01-15,52.38095238095239,bomber jacket,Outerwear
2023-01-22,50.0,bomber jacket,Outerwear
2023-01-29,54.761904761904766,bomber jacket,Outerwear
2023-02-05,50.0,bomber jacket,Outerwear
2023-02-12,50.0,bomber jacket,Outerwear
2023-02-19,47.61904761904761,bomber jacket,Outerwear
2023-02-26,50.0,bomber jacket,Outerwear
2023-03-05,45.23809523809524,bomber jacket,Outerwear
2023-03-12,47.61904761904761,bomber jacket,Outerwear
2023-03-19,47.61904761904761,bomber jacket,Outerwear
2023-03-26,42.857142857142854,bomber jacket,Outerwear
2023-04-02,42.857142857142854,bomber jacket,Outerwear
2023-04-09,38.095238095238095,bomber jacket,Outerwear
2023-04-16,35.714285714285715,bomber jacket,Outerwear
2023-04-23,38.095238095238095,bomber jacket,Outerwear
2023-04-30,35.714285714285715,bomber jacket,Outerwear
2023-05-07,28.57142857142857,bomber jacket,Outerwear
2023-05-14,28.57142857142857,bomber jacket,Outerwear
2023-05-21,28.57142857142857,bomber jacket,Outerwear
2023-05-28,26.190476190476193,bomber jacket,Outerwear
2023-06-04,26.190476190476193,bomber jacket,Outerwear
2023-06-11,26.190476190476193,bomber jacket,Outerwear
2023-06-18,23.809523809523807,bomber jacket,Outerwear
2023-06-25,23.809523809523807,bomber jacket,Outerwear
2023-07-02,23.809523809523807,bomber jacket,Outerwear
2023-07-09,23.809523809523807,bomber jacket,Outerwear
2023-07-16,23.809523809523807,bomber jacket,Outerwear
2023-07-23,28.57142857142857,bomber jacket,Outerwear
2023-07-30,28.57142857142857,bomber jacket,Outerwear
2023-08-06,28.57142857142857,bomber jacket,Outerwear
2023-08-13,30.952380952380953,bomber jacket,Outerwear
2023-08-20,30.952380952380953,bomber jacket,Outerwear
2023-08-27,35.714285714285715,bomber jacket,Outerwear
2023-09-03,40.476190476190474,bomber jacket,Outerwear
2023-09-10,45.23809523809524,bomber jacket,Outerwear
2023-09-17,47.61904761904761,bomber jacket,Outerwear
2023-09-24,54.761904761904766,bomber jacket,Outerwear
2023-10-01,52.38095238095239,bomber jacket,Outerwear
2023-10-08,64.28571428571429,bomber jacket,Outerwear
2023-10-15,64.28571428571429,bomber jacket,Outerwear
2023-10-22,59.523809523809526,bomber jacket,Outerwear
2023-10-29,66.66666666666666,bomber jacket,Outerwear
2023-11-05,64.28571428571429,bomber jacket,Outerwear
2023-11-12,66.66666666666666,bomber jacket,Outerwear
2023-11-19,88.09523809523809,bomber jacket,Outerwear
2023-11-26,78.57142857142857,bomber jacket,Outerwear
2023-12-03,66.66666666666666,bomber jacket,Outerwear
2023-12-10,69.04761904761905,bomber jacket,Outerwear
2023-12-17,64.28571428571429,bomber jacket,Outerwear
2023-12-24,66.66666666666666,bomber jacket,Outerwear
2023-12-31,54.761904761904766,bomber jacket,Outerwear
2024-01-07,61.904761904761905,bomber jacket,Outerwear
2024-01-14,57.14285714285714,bomber jacket,Outerwear
2024-01-21,57.14285714285714,bomber jacket,Outerwear
2024-01-28,52.38095238095239,bomber jacket,Outerwear
2024-02-04,52.38095238095239,bomber jacket,Outerwear
2024-02-11,50.0,bomber jacket,Outerwear
2024-02-18,50.0,bomber jacket,Outerwear
2024-02-25,52.38095238095239,bomber jacket,Outerwear
2024-03-03,45.23809523809524,bomber jacket,Outerwear
2024-03-10,45.23809523809524,bomber jacket,Outerwear
2024-03-17,42.857142857142854,bomber jacket,Outerwear
2024-03-24,42.857142857142854,bomber jacket,Outerwear
2024-03-31,45.23809523809524,bomber jacket,Outerwear
2024-04-07,40.476190476190474,bomber jacket,Outerwear
2024-04-14,35.714285714285715,bomber jacket,Outerwear
2024-04-21,38.095238095238095,bomber jacket,Outerwear
2024-04-28,30.952380952380953,bomber jacket,Outerwear
2024-05-05,30.952380952380953,bomber jacket,Outerwear
2024-05-12,28.57142857142857,bomber jacket,Outerwear
2024-05-19,23.809523809523807,bomber jacket,Outerwear
2024-05-26,26.190476190476193,bomber jacket,Outerwear
